,code,name,pre_close,volunit,decimal_point
7637,128137,洁美转债,127.80000305175781,10.0,3.0
7638,128138,侨银转债,102.69599914550781,10.0,3.0
7639,128139,祥鑫转债,100.10099792480469,10.0,3.0
7640,128140,润建转债,110.99199676513672,10.0,3.0
7641,128141,旺能转债,110.81500244140625,10.0,3.0
7642,128142,新乳转债,117.55400085449219,10.0,3.0
7643,128143,锋龙转债,111.13200378417969,10.0,3.0
7644,128144,利民转债,107.30000305175781,10.0,3.0
7645,128145,日丰转债,113.88999938964844,10.0,3.0
7646,131800,Ｒ-003,6146.009999990463,10.0,3.0
7647,131801,Ｒ-007,5570.005625009537,10.0,3.0
7648,131802,Ｒ-014,2946.0012500286102,10.0,3.0
7649,131803,Ｒ-028,1218.0031249523163,10.0,3.0
7650,131805,Ｒ-091,1602.0093750953674,10.0,3.0
7651,131806,Ｒ-182,1218.0081250667572,10.0,3.0
7652,131809,Ｒ-004,6146.000999927521,10.0,3.0
7653,131810,Ｒ-001,7362.003124952316,10.0,3.0
7654,131811,Ｒ-002,7362.003124952316,10.0,3.0
7655,133001,21涪陵05,101.44110107421875,10.0,3.0
7656,133002,21明投02,100.0000991821289,10.0,3.0
7657,133003,21康佳02,100.0000991821289,10.0,3.0
7658,133004,21海鸿D2,100.35810089111328,10.0,3.0
7659,133005,21光谷01,100.34010314941406,10.0,3.0
7660,133007,21太和01,100.46009826660156,10.0,3.0
7661,133008,21潍财G1,100.08910369873047,10.0,3.0
7662,133009,21杭湾02,100.0000991821289,10.0,3.0
7663,133010,21深航D2,100.1270980834961,10.0,3.0
7664,133011,21河口01,100.4490966796875,10.0,3.0
7665,133012,21工租02,99.71299743652344,10.0,3.0
7666,133013,21来宾02,100.0000991821289,10.0,3.0
7667,133014,21镇城D4,100.12310028076172,10.0,3.0
7668,133015,21仁寿G1,100.0000991821289,10.0,3.0
7669,133016,21晋控Y1,100.30809783935547,10.0,3.0
7670,133017,21溧水02,100.1260986328125,10.0,3.0
7671,133018,21济高D1,100.06510162353516,10.0,3.0
7672,133019,21穗高债,100.0000991821289,10.0,3.0
7673,133020,21太和02,100.0000991821289,10.0,3.0
7674,133021,21杭高新,100.0000991821289,10.0,3.0
7675,133022,21北创01,100.0000991821289,10.0,3.0
7676,133023,21张经01,100.08509826660156,10.0,3.0
7677,133024,21新沂02,100.0000991821289,10.0,3.0
7678,133025,21新沂03,100.0000991821289,10.0,3.0
7679,133026,21玉开债,100.0000991821289,10.0,3.0
7680,133028,21佳房01,100.0000991821289,10.0,3.0
7681,136001,合景10A1,101.54010009765625,10.0,3.0
7682,136003,绿金17A1,100.0000991821289,10.0,3.0
7683,136004,德远1优,100.47010040283203,10.0,3.0
7684,136006,永熙优36,100.0000991821289,10.0,3.0
7685,136007,21瑞链06,100.0000991821289,10.0,3.0
7686,136008,链融44A1,100.0000991821289,10.0,3.0
7687,136009,21融惠4A,100.0000991821289,10.0,3.0
7688,136011,惠安20A1,100.0000991821289,10.0,3.0
7689,136012,惠安20A2,100.0000991821289,10.0,3.0
7690,136013,惠安20A3,100.0000991821289,10.0,3.0
7691,136015,桂语10A1,100.16010284423828,10.0,3.0
7692,136017,安裕4优,100.0000991821289,10.0,3.0
7693,136018,瑞新27A1,100.0000991821289,10.0,3.0
7694,136019,荟享056A,100.0000991821289,10.0,3.0
7695,136020,荟享056B,100.0000991821289,10.0,3.0
7696,136021,荟享056C,125.12010192871094,10.0,3.0
7697,136022,东六3优,100.0000991821289,10.0,3.0
7698,136023,东六3中,100.0000991821289,10.0,3.0
7699,136024,东六3次,100.0000991821289,10.0,3.0
7700,136025,创恒05A,100.0000991821289,10.0,3.0
7701,136027,诚悦04优,100.54010009765625,10.0,3.0
7702,136031,21国泰A1,100.0000991821289,10.0,3.0
7703,136032,21国泰A2,100.0000991821289,10.0,3.0
7704,136033,21国泰B,100.0000991821289,10.0,3.0
7705,136035,创恒06A,100.0000991821289,10.0,3.0
7706,136038,2致远1优,99.89009857177734,10.0,3.0
7707,136040,铁建Y10A,100.0000991821289,10.0,3.0
7708,136042,21睿成05,100.0000991821289,10.0,3.0
7709,136043,荣耀12A,100.11009979248047,10.0,3.0
7710,136045,荟享057A,100.0000991821289,10.0,3.0
7711,136046,荟享057B,100.36009979248047,10.0,3.0
7712,136047,荟享057C,100.0000991821289,10.0,3.0
7713,136048,21华发3A,100.0000991821289,10.0,3.0
7714,136050,凤梧1A1,100.30010223388672,10.0,3.0
7715,136054,永熙优37,100.0000991821289,10.0,3.0
7716,136056,度小满4A,100.0000991821289,10.0,3.0
7717,136057,度小满4B,100.0000991821289,10.0,3.0
7718,136058,度小满4C,100.0000991821289,10.0,3.0
7719,136059,度小满4D,100.0000991821289,10.0,3.0
7720,136061,万科21优,100.0000991821289,10.0,3.0
7721,136080,二七A1,100.2500991821289,10.0,3.0
7722,136081,二七A2,100.0000991821289,10.0,3.0
7723,136082,二七A3,100.0000991821289,10.0,3.0
7724,137000,信借05A,100.0000991821289,10.0,3.0
7725,137001,信借05B,100.0000991821289,10.0,3.0
7726,137002,信借05C,100.0000991821289,10.0,3.0
7727,137003,永熙优30,100.0000991821289,10.0,3.0
7728,137004,狮桥SG3A,120.0900993347168,10.0,3.0
7729,137005,狮桥SG3B,101.20010375976562,10.0,3.0
7730,137006,狮桥SG3S,99.98999786376953,10.0,3.0
7731,137007,南高I2,97.23999786376953,10.0,3.0
7732,137009,20中海2A,97.15010070800781,10.0,3.0
7733,137011,链融29A1,100.0000991821289,10.0,3.0
7734,137013,惠安6A2,3394.0019750595093,10.0,3.0
7735,137014,惠安6A3,97.3499984741211,10.0,3.0
7736,137016,瑞新18A1,100.84010314941406,10.0,3.0
7737,137017,中借01A,101.81009674072266,10.0,3.0
7738,137018,中借01B,101.81009674072266,10.0,3.0
7739,137019,中借01C,100.0000991821289,10.0,3.0
7740,137020,中借02A,103.0000991821289,10.0,3.0
7741,137021,中借02B,100.0000991821289,10.0,3.0
7742,137022,中借02C,100.0000991821289,10.0,3.0
7743,137024,科租1A2,524.2401008605957,10.0,3.0
7744,137025,科租1B,96.76010131835938,10.0,3.0
7745,137027,20乐雅1A,100.2500991821289,10.0,3.0
7746,137029,国链22A1,100.0000991821289,10.0,3.0
7747,137030,荣耀08A,102.49009704589844,10.0,3.0
7748,137032,厚德06A,103.0801010131836,10.0,3.0
7749,137033,厚德06B,100.0000991821289,10.0,3.0
7750,137034,厚德06C,100.0000991821289,10.0,3.0
7751,137035,厚德06D,100.0000991821289,10.0,3.0
7752,137036,20西建优,99.40010070800781,10.0,3.0
7753,137041,万科14优,98.4801025390625,10.0,3.0
7754,137043,20融惠6A,99.9801025390625,10.0,3.0
7755,137045,融联02优,1096.010100364685,10.0,3.0
7756,137047,厚德07A,102.68009948730469,10.0,3.0
7757,137048,厚德07B,100.0000991821289,10.0,3.0
7758,137049,厚德07C,104.43009948730469,10.0,3.0
7759,137050,厚德07D,105.93009948730469,10.0,3.0
7760,137051,兴恒4A,101.79010009765625,10.0,3.0
7761,137052,兴恒4B,100.0000991821289,10.0,3.0
7762,137053,兴恒4C,100.0000991821289,10.0,3.0
7763,137054,兴恒4次,100.28009796142578,10.0,3.0
7764,137055,安裕5A1,100.51010131835938,10.0,3.0
7765,137056,瑞新19A1,102.41010284423828,10.0,3.0
7766,137057,20星顺03,104.24009704589844,10.0,3.0
7767,137058,绿金11A1,100.35009765625,10.0,3.0
7768,137059,20如樾1A,100.0000991821289,10.0,3.0
7769,137061,桂语6A1,102.86009979248047,10.0,3.0
7770,137063,20瑞链1A,100.0000991821289,10.0,3.0
7771,137064,中交9优A,100.0000991821289,10.0,3.0
7772,137066,20越01A2,27.510099411010742,10.0,3.0
7773,137067,20越01A3,97.0199966430664,10.0,3.0
7774,137068,20越01A4,96.79010009765625,10.0,3.0
7775,137070,中借03A,103.3301010131836,10.0,3.0
7776,137071,中借03B,100.26010131835938,10.0,3.0
7777,137072,中借03C,101.37010192871094,10.0,3.0
7778,137073,南链优08,100.0000991821289,10.0,3.0
7779,137074,君玺1优,100.38009643554688,10.0,3.0
7780,137076,金联02优,101.93009948730469,10.0,3.0
7781,137078,时誉01优,102.90010070800781,10.0,3.0
7782,137080,蛇口10优,100.0000991821289,10.0,3.0
7783,137081,金易07优,100.0000991821289,10.0,3.0
7784,137087,厚德08A,103.21009826660156,10.0,3.0
7785,137088,厚德08B,100.49009704589844,10.0,3.0
7786,137089,厚德08C,100.0000991821289,10.0,3.0
7787,137090,厚德08D,105.5801010131836,10.0,3.0
7788,137091,信借06A,103.62010192871094,10.0,3.0
7789,137092,信借06B,102.93009948730469,10.0,3.0
7790,137093,信借06C,101.22010040283203,10.0,3.0
7791,137094,厚德05A,102.79010009765625,10.0,3.0
7792,137095,厚德05B,100.43009948730469,10.0,3.0
7793,137096,厚德05C,100.0000991821289,10.0,3.0
7794,137097,厚德05D,100.0000991821289,10.0,3.0
7795,137098,20星顺04,105.16010284423828,10.0,3.0
7796,137099,20合信04,100.5000991821289,10.0,3.0
7797,137100,中关5A1,97.4801025390625,10.0,3.0
7798,137101,中关5A2,97.09010314941406,10.0,3.0
7799,137102,中关5B,97.16000366210938,10.0,3.0
7800,137104,中借04A,102.69010162353516,10.0,3.0
7801,137105,中借04B,100.0000991821289,10.0,3.0
7802,137106,中借04C,101.94010162353516,10.0,3.0
7803,137107,蚁信14A,102.60009765625,10.0,3.0
7804,137108,蚁信14B,102.93009948730469,10.0,3.0
7805,137109,蚁信14次,100.0000991821289,10.0,3.0
7806,137110,SQSG4A1,228.1501007080078,10.0,3.0
7807,137111,SQSG4A2,95.95999908447266,10.0,3.0
7808,137112,SQSG4S,100.0000991821289,10.0,3.0
7809,137113,南高I3,97.15010070800781,10.0,3.0
7810,137115,20合信05,102.61009979248047,10.0,3.0
7811,137116,20睿成01,102.62010192871094,10.0,3.0
7812,137117,徐租7A1,24.70009994506836,10.0,3.0
7813,137118,徐租7A2,97.42009735107422,10.0,3.0
7814,137121,惠安7A2,7.679999828338623,10.0,3.0
7815,137122,惠安7A3,97.29010009765625,10.0,3.0
7816,137124,裕智01A,101.47010040283203,10.0,3.0
7817,137126,象屿1A1,100.0000991821289,10.0,3.0
7818,137128,20科专1A,108.18009948730469,10.0,3.0
7819,137129,20科专1B,97.12010192871094,10.0,3.0
7820,137131,天著优10,100.0000991821289,10.0,3.0
7821,137133,链融31A1,100.96009826660156,10.0,3.0
7822,137134,蚁信15A,100.0000991821289,10.0,3.0
7823,137135,蚁信15B,102.84010314941406,10.0,3.0
7824,137136,蚁信15次,105.56009674072266,10.0,3.0
7825,137137,链融30A1,101.99009704589844,10.0,3.0
7826,137138,中新03优,86.87999725341797,10.0,3.0
7827,137140,狮桥25A1,168.06010055541992,10.0,3.0
7828,137141,狮桥25A2,96.42009735107422,10.0,3.0
7829,137142,狮桥25次,100.0000991821289,10.0,3.0
7830,137143,20绍兴A1,99.01010131835938,10.0,3.0
7831,137144,20绍兴A2,96.87999725341797,10.0,3.0
7832,137145,20绍兴A3,96.70999908447266,10.0,3.0
7833,137147,新昌优01,27.17009925842285,10.0,3.0
7834,137148,新昌优02,99.30000305175781,10.0,3.0
7835,137149,新昌优03,95.93009948730469,10.0,3.0
7836,137150,新昌优04,95.66000366210938,10.0,3.0
7837,137151,新昌优05,95.55000305175781,10.0,3.0
7838,137152,新昌优06,95.55000305175781,10.0,3.0
7839,137154,苏宁12A,100.94010162353516,10.0,3.0
7840,137156,时领01优,103.99009704589844,10.0,3.0
7841,137158,荣耀09A,103.09010314941406,10.0,3.0
7842,137160,东道07A1,100.97010040283203,10.0,3.0
7843,137161,东道07B1,97.80000305175781,10.0,3.0
7844,137162,东道07C1,103.22010040283203,10.0,3.0
7845,137163,东道07D1,105.72010040283203,10.0,3.0
7846,137164,国链23A1,100.06009674072266,10.0,3.0
7847,137165,荟享042A,99.62010192871094,10.0,3.0
7848,137166,荟享042B,96.41000366210938,10.0,3.0
7849,137167,荟享042C,131.71009826660156,10.0,3.0
7850,137168,20阳城优,100.04010009765625,10.0,3.0
7851,137170,致远7优,102.34010314941406,10.0,3.0
7852,137172,世武01,103.15010070800781,10.0,3.0
7853,137174,安裕6A1,101.42009735107422,10.0,3.0
7854,137175,新睿1优A,36.04999923706055,10.0,3.0
7855,137176,新睿1优B,95.80000305175781,10.0,3.0
7856,137177,新睿1优C,93.91000366210938,10.0,3.0
7857,137179,瑞新20A1,102.7500991821289,10.0,3.0
7858,137181,惠安8A2,24.800100326538086,10.0,3.0
7859,137182,惠安8A3,99.70010375976562,10.0,3.0
7860,137183,20乐雅2A,99.7500991821289,10.0,3.0
7861,137185,滨江优A,101.92009735107422,10.0,3.0
7862,137186,滨江优B,102.59010314941406,10.0,3.0
7863,137192,维冠优A,97.72010040283203,10.0,3.0
7864,137193,维冠优B,101.27010345458984,10.0,3.0
7865,137195,东四4优,98.06009674072266,10.0,3.0
7866,137196,东四4中,104.39009857177734,10.0,3.0
7867,137197,东四4次,105.77010345458984,10.0,3.0
7868,137199,20睿成02,102.76010131835938,10.0,3.0
7869,137200,20恒鑫1A,97.65010070800781,10.0,3.0
7870,137201,20恒鑫2A,97.36009979248047,10.0,3.0
7871,137202,20恒鑫1B,100.35009765625,10.0,3.0
7872,137204,20融惠7A,100.0000991821289,10.0,3.0
7873,137206,云庐3A1,100.0801010131836,10.0,3.0
7874,137208,20住总1A,100.0000991821289,10.0,3.0
7875,137209,和晟1A,31.930099487304688,10.0,3.0
7876,137210,和晟1B,99.80000305175781,10.0,3.0
7877,137212,荟享043A,99.69000244140625,10.0,3.0
7878,137213,荟享043B,96.41000366210938,10.0,3.0
7879,137214,荟享043C,106.0000991821289,10.0,3.0
7880,137215,信和02A,95.79010009765625,10.0,3.0
7881,137217,信和02次,102.64009857177734,10.0,3.0
7882,137218,东五1优A,98.11009979248047,10.0,3.0
7883,137219,东五1中,103.92009735107422,10.0,3.0
7884,137220,东五1次,104.34010314941406,10.0,3.0
7885,137221,蛇口11优,100.0000991821289,10.0,3.0
7886,137222,中借05A,103.05010223388672,10.0,3.0
7887,137223,中借05B,101.24009704589844,10.0,3.0
7888,137224,中借05C,105.2301025390625,10.0,3.0
7889,137226,惠安9A2,26.400100708007812,10.0,3.0
7890,137227,惠安9A3,99.92009735107422,10.0,3.0
7891,137229,20首开优,97.81009674072266,10.0,3.0
7892,137231,蚁信16A,102.61009979248047,10.0,3.0
7893,137232,蚁信16B,103.02010345458984,10.0,3.0
7894,137233,蚁信16次,104.53009796142578,10.0,3.0
7895,137234,链融32A1,102.62010192871094,10.0,3.0
7896,137237,裕智02A,100.0000991821289,10.0,3.0
7897,137243,鹏程6A1,100.0000991821289,10.0,3.0
7898,137244,东五3优A,98.17009735107422,10.0,3.0
7899,137245,东五3优B,98.0000991821289,10.0,3.0
7900,137246,东五3中,100.0000991821289,10.0,3.0
7901,137247,东五3次,100.0000991821289,10.0,3.0
7902,137248,荟享044A,98.5199966430664,10.0,3.0
7903,137249,荟享044B,100.77010345458984,10.0,3.0
7904,137250,荟享044C,130.6699981689453,10.0,3.0
7905,137251,荟享045A,100.2500991821289,10.0,3.0
7906,137252,荟享045B,98.20010375976562,10.0,3.0
7907,137253,荟享045C,126.16010284423828,10.0,3.0
7908,137254,东五2优A,98.05000305175781,10.0,3.0
7909,137255,东五2中,100.0000991821289,10.0,3.0
7910,137256,东五2次,105.04010009765625,10.0,3.0
7911,137257,时领02优,101.26010131835938,10.0,3.0
7912,137259,天淇6A,94.42009735107422,10.0,3.0
7913,137260,天淇6B,96.76010131835938,10.0,3.0
7914,137261,天淇6C,100.0000991821289,10.0,3.0
7915,137263,越微03A1,1704.0250997543335,10.0,3.0
7916,137264,越微03A2,97.7301025390625,10.0,3.0
7917,137265,越微03A3,97.70999908447266,10.0,3.0
7918,137267,20印力2A,97.4801025390625,10.0,3.0
7919,137269,20中交A,97.86009979248047,10.0,3.0
7920,137270,20中交B,97.9801025390625,10.0,3.0
7921,137272,安裕7A1,100.0000991821289,10.0,3.0
7922,137274,20瑞链2A,100.0000991821289,10.0,3.0
7923,137275,耀达专优,83.43009948730469,10.0,3.0
7924,137277,恒煦01A1,102.56009674072266,10.0,3.0
7925,137278,佳尾1A1,100.03009796142578,10.0,3.0
7926,137279,佳尾1B1,98.67009735107422,10.0,3.0
7927,137281,永熙优31,100.31999969482422,10.0,3.0
7928,137283,20国药2B,85.56999969482422,10.0,3.0
7929,137285,20弘阳A,100.02010345458984,10.0,3.0
7930,137286,20弘阳B,96.14009857177734,10.0,3.0
7931,137288,20雅居1A,104.26010131835938,10.0,3.0
7932,137290,汇恒优01,100.5000991821289,10.0,3.0
7933,137291,汇恒优02,97.01010131835938,10.0,3.0
7934,137292,汇恒优03,96.51010131835938,10.0,3.0
7935,137294,陆信3A,95.94000244140625,10.0,3.0
7936,137295,陆信3B,97.56009674072266,10.0,3.0
7937,137298,惠安10A2,26.340099334716797,10.0,3.0
7938,137299,惠安10A3,100.16010284423828,10.0,3.0
7939,137301,影都1优,100.56009674072266,10.0,3.0
7940,137303,鹏程7A1,102.27010345458984,10.0,3.0
7941,137304,绿金12A1,100.0000991821289,10.0,3.0
7942,137305,蛇口12优,100.0000991821289,10.0,3.0
7943,137306,中交10优,100.74009704589844,10.0,3.0
7944,137308,新郑优A2,100.15010070800781,10.0,3.0
7945,137309,新郑优A3,98.0199966430664,10.0,3.0
7946,137311,国链24A1,102.3301010131836,10.0,3.0
7947,137315,20中梁A,97.2301025390625,10.0,3.0
7948,137316,20中梁B,98.30000305175781,10.0,3.0
7949,137318,狮桥27A1,180.13010025024414,10.0,3.0
7950,137319,狮桥27A2,96.34010314941406,10.0,3.0
7951,137320,狮桥27C,100.0000991821289,10.0,3.0
7952,137321,永熙优32,100.09010314941406,10.0,3.0
7953,137322,中联5A1,20.800100326538086,10.0,3.0
7954,137323,中联5A2,98.37010192871094,10.0,3.0
7955,137324,中联5A3,98.14009857177734,10.0,3.0
7956,137325,中联5次,96.47010040283203,10.0,3.0
7957,137326,20晋建1A,100.35009765625,10.0,3.0
7958,137327,度小满1A,100.12010192871094,10.0,3.0
7959,137328,度小满1B,100.0000991821289,10.0,3.0
7960,137329,度小满1C,102.40010070800781,10.0,3.0
7961,137330,度小满1D,103.70010375976562,10.0,3.0
7962,137332,澜悦01A1,69.87999725341797,10.0,3.0
7963,137333,澜悦01A2,69.42009735107422,10.0,3.0
7964,137334,澜悦01A3,69.87010192871094,10.0,3.0
7965,137336,诚悦02优,103.11009979248047,10.0,3.0
7966,137346,安路通5A,99.95999908447266,10.0,3.0
7967,137349,东五4优A,98.15010070800781,10.0,3.0
7968,137350,东五4中,103.13009643554688,10.0,3.0
7969,137351,东五4次,103.03009796142578,10.0,3.0
7970,137353,康工2A2,540.0900993347168,10.0,3.0
7971,137354,康工2A3,100.74009704589844,10.0,3.0
7972,137355,康工2B,96.14009857177734,10.0,3.0
7973,137357,裕智03A,100.0000991821289,10.0,3.0
7974,137359,20瑞链3A,100.01010131835938,10.0,3.0
7975,137360,永熙优33,102.06999969482422,10.0,3.0
7976,137361,20成万优,98.95010375976562,10.0,3.0
7977,137363,链诚3A1,102.14009857177734,10.0,3.0
7978,137364,20阳光优,100.0000991821289,10.0,3.0
7979,137369,东四5优,97.95999908447266,10.0,3.0
7980,137370,东四5中,102.56999969482422,10.0,3.0
7981,137371,东四5次,104.77010345458984,10.0,3.0
7982,137372,东二3优,97.95999908447266,10.0,3.0
7983,137373,东二3中,102.54010009765625,10.0,3.0
7984,137374,东二3次,103.42009735107422,10.0,3.0
7985,137375,东五6优,100.31009674072266,10.0,3.0
7986,137376,东五6中,103.34010314941406,10.0,3.0
7987,137377,东五6次,101.06009674072266,10.0,3.0
7988,137378,东道3优4,100.3301010131836,10.0,3.0
7989,137379,东道3中4,100.0000991821289,10.0,3.0
7990,137380,东道3次4,103.51010131835938,10.0,3.0
7991,137381,瑞新21A1,102.56009674072266,10.0,3.0
7992,137382,吾悦2优,99.5801010131836,10.0,3.0
7993,137384,安裕8A1,102.62010192871094,10.0,3.0
7994,137386,惠安11A2,524.0601005554199,10.0,3.0
7995,137387,惠安11A3,99.70010375976562,10.0,3.0
7996,137389,南链优09,102.46009826660156,10.0,3.0
7997,137390,恒煦02A1,102.53009796142578,10.0,3.0
7998,137391,荟享046A,100.37010192871094,10.0,3.0
7999,137392,荟享046B,100.97010040283203,10.0,3.0
8000,137393,荟享046C,128.47000122070312,10.0,3.0
8001,137396,云庐4A1,101.36009979248047,10.0,3.0
8002,137398,瑞新22A1,102.52010345458984,10.0,3.0
8003,137399,悦盈1优,100.0000991821289,10.0,3.0
8004,137400,卓越优先,100.01010131835938,10.0,3.0
8005,137402,链融33A1,102.46009826660156,10.0,3.0
8006,137403,中联6A1,136.1501007080078,10.0,3.0
8007,137404,中联6A2,98.22010040283203,10.0,3.0
8008,137405,中联6次,98.03009796142578,10.0,3.0
8009,137406,CM01优,100.10009765625,10.0,3.0
8010,137407,20天府优,97.98999786376953,10.0,3.0
8011,137409,科租2A1,27.230100631713867,10.0,3.0
8012,137410,科租2A2,98.05000305175781,10.0,3.0
8013,137411,科租2B,97.68009948730469,10.0,3.0
8014,137413,万科16优,98.0000991821289,10.0,3.0
8015,137415,20如樾2A,101.76010131835938,10.0,3.0
8016,137417,20融惠8A,102.70010375976562,10.0,3.0
8017,137419,恒煦03A1,102.30010223388672,10.0,3.0
8018,137420,绿金13A1,99.87010192871094,10.0,3.0
8019,137421,20招蛇A,101.11009979248047,10.0,3.0
8020,137422,20招蛇B,97.48999786376953,10.0,3.0
8021,137424,20瑞康A,96.61009979248047,10.0,3.0
8022,137425,20瑞康B,96.31009674072266,10.0,3.0
8023,137426,20瑞康次,100.0000991821289,10.0,3.0
8024,137427,玄武1优,101.31999969482422,10.0,3.0
8025,137429,奥盈01优,99.81999969482422,10.0,3.0
8026,137431,金科优01,97.42009735107422,10.0,3.0
8027,137433,国链25A1,100.0000991821289,10.0,3.0
8028,137434,20善融优,76.16000366210938,10.0,3.0
8029,137436,南链优10,102.28009796142578,10.0,3.0
8030,137437,20宝泰A1,680.0051002502441,10.0,3.0
8031,137438,20宝泰A2,98.17009735107422,10.0,3.0
8032,137439,20宝泰A3,98.11009979248047,10.0,3.0
8033,137440,20宝泰A4,97.81999969482422,10.0,3.0
8034,137441,20宝泰B,97.66000366210938,10.0,3.0
8035,137443,君玺2优,97.53009796142578,10.0,3.0
8036,137445,链融34A1,100.81009674072266,10.0,3.0
8037,137446,温州技优,101.64009857177734,10.0,3.0
8038,137448,20睿成03,100.0000991821289,10.0,3.0
8039,137449,链融35A1,100.64009857177734,10.0,3.0
8040,137450,徐租8A,332.0101013183594,10.0,3.0
8041,137452,国链26A1,100.0000991821289,10.0,3.0
8042,137457,20融01优,100.28009796142578,10.0,3.0
8043,137459,携程6A,98.5199966430664,10.0,3.0
8044,137460,携程6B,99.2699966430664,10.0,3.0
8045,137461,携程6C,100.0000991821289,10.0,3.0
8046,137463,CM02优,100.0000991821289,10.0,3.0
8047,137464,至合6A1,100.0000991821289,10.0,3.0
8048,137465,至合6A2,100.0000991821289,10.0,3.0
8049,137466,至合6B,100.0000991821289,10.0,3.0
8050,137467,至合6次,100.0000991821289,10.0,3.0
8051,137468,鹏程8A1,100.30010223388672,10.0,3.0
8052,137469,鹏程9A1,100.28009796142578,10.0,3.0
8053,137470,徐矿22A,100.0000991821289,10.0,3.0
8054,137471,锋誉1A,101.47010040283203,10.0,3.0
8055,137473,桂语7A1,100.0801010131836,10.0,3.0
8056,137475,安裕9A1,100.91010284423828,10.0,3.0
8057,137476,建银5优A,100.9801025390625,10.0,3.0
8058,137478,瑞新23A1,101.45010375976562,10.0,3.0
8059,137479,弘保1A1,101.3301010131836,10.0,3.0
8060,137481,20国药3A,31.060100555419922,10.0,3.0
8061,137482,20国药3B,97.81999969482422,10.0,3.0
8062,137484,象屿2A1,100.0000991821289,10.0,3.0
8063,137486,万科17优,98.09010314941406,10.0,3.0
8064,137488,荣捷01优,102.0801010131836,10.0,3.0
8065,137490,荣耀10A,102.55010223388672,10.0,3.0
8066,137492,诚意4A1,100.0000991821289,10.0,3.0
8067,137493,荟享047A,99.98999786376953,10.0,3.0
8068,137494,荟享047B,99.79010009765625,10.0,3.0
8069,137495,荟享047C,127.5801010131836,10.0,3.0
8070,137499,20度消D,472.189998626709,10.0,3.0
8071,137501,20中荣1A,103.55010223388672,10.0,3.0
8072,137503,20瑞链04,100.0000991821289,10.0,3.0
8073,137504,国链27A1,102.01010131835938,10.0,3.0
8074,137505,南祺02优,102.17009735107422,10.0,3.0
8075,137507,20睿成04,101.95010375976562,10.0,3.0
8076,137508,链融36A1,100.0000991821289,10.0,3.0
8077,137509,安路通6A,100.42009735107422,10.0,3.0
8078,137512,20捷美2A,100.0000991821289,10.0,3.0
8079,137518,20合信06,101.03009796142578,10.0,3.0
8080,137519,锦绣1优,100.0000991821289,10.0,3.0
8081,137521,金联03优,100.60009765625,10.0,3.0
8082,137523,中宏3优1,25.180099487304688,10.0,3.0
8083,137524,中宏3优2,97.73999786376953,10.0,3.0
8084,137526,龙高1A1,97.90010070800781,10.0,3.0
8085,137528,国链28A1,100.0000991821289,10.0,3.0
8086,137529,滨江1优,100.0000991821289,10.0,3.0
8087,137531,20合生A,102.61009979248047,10.0,3.0
8088,137533,臻林01A1,100.7500991821289,10.0,3.0
8089,137534,臻林01A2,100.7500991821289,10.0,3.0
8090,137536,链融37A1,100.0000991821289,10.0,3.0
8091,137539,20星顺05,103.5000991821289,10.0,3.0
8092,137540,鹏举07优,100.02010345458984,10.0,3.0
8093,137542,阳欣03优,103.15010070800781,10.0,3.0
8094,137544,20乐雅3A,101.80010223388672,10.0,3.0
8095,137549,惠安12A2,86.26010131835938,10.0,3.0
8096,137550,惠安12A3,98.76010131835938,10.0,3.0
8097,137552,声信01优,101.56009674072266,10.0,3.0
8098,137557,旭日09A,102.2301025390625,10.0,3.0
8099,137559,中梁1优,100.0000991821289,10.0,3.0
8100,137562,光联03优,101.2500991821289,10.0,3.0
8101,137563,21路劲A,92.5801010131836,10.0,3.0
8102,137564,21路劲B,91.4801025390625,10.0,3.0
8103,137566,融茂优A,98.80000305175781,10.0,3.0
8104,137567,融茂优B,96.7500991821289,10.0,3.0
8105,137569,21合信07,100.0000991821289,10.0,3.0
8106,137570,玄武2优,101.78009796142578,10.0,3.0
8107,137572,绿金14A1,100.74009704589844,10.0,3.0
8108,137573,桂语8A1,100.0000991821289,10.0,3.0
8109,137575,惠安13A1,2056.000099182129,10.0,3.0
8110,137576,惠安13A2,98.87010192871094,10.0,3.0
8111,137577,惠安13A3,98.79010009765625,10.0,3.0
8112,137579,广开01优,81.94000244140625,10.0,3.0
8113,137581,元熹7优1,101.86009979248047,10.0,3.0
8114,137583,狮桥28A1,388.0601005554199,10.0,3.0
8115,137584,狮桥28A2,98.20010375976562,10.0,3.0
8116,137585,狮桥28C,100.0000991821289,10.0,3.0
8117,137586,永熙优34,100.54010009765625,10.0,3.0
8118,137587,链融38A1,100.28009796142578,10.0,3.0
8119,137588,海诺2优1,101.06009674072266,10.0,3.0
8120,137590,荟享051A,100.77010345458984,10.0,3.0
8121,137591,荟享051B,99.43009948730469,10.0,3.0
8122,137592,荟享051C,128.22999572753906,10.0,3.0
8123,137593,澜悦02A1,70.81999969482422,10.0,3.0
8124,137594,澜悦02A2,70.72010040283203,10.0,3.0
8125,137595,澜悦02A3,71.91000366210938,10.0,3.0
8126,137597,天著优11,100.0000991821289,10.0,3.0
8127,137599,美满01A,99.87999725341797,10.0,3.0
8128,137600,美满01B,97.76010131835938,10.0,3.0
8129,137602,睿思03A,100.0000991821289,10.0,3.0
8130,137604,招慧10A,101.95010375976562,10.0,3.0
